           6.830 	           0.193 	           0.106 	           0.035 	           0.043 
           0.072 	           0.196 	           0.086 	           0.029 	           2.471 
           0.063 	           0.155 	           0.089 	           0.033 	           0.045 
           1.789 	           0.123 	           0.107 	           0.081 	           0.077 
           0.061 	           0.182 	           0.029 	           0.033 	           0.053 
           0.084 	           0.279 	           0.110 	           0.030 	           2.488 
           0.917 	           0.165 	           2.213 	           0.030 	           0.073 
           0.056 	           0.148 	           0.107 	           0.031 	           0.365 
           0.065 	           0.159 	           0.104 	           0.029 	           0.085 
           0.060 	           0.316 	           0.171 	           0.034 	           0.099 
           0.062 	           0.180 	           0.101 	           0.035 	           0.207 
           0.061 	           1.775 	           0.107 	           0.035 	           0.080 
           0.071 	           0.060 	           0.027 	           0.037 	           0.093 
           0.082 	           0.146 	           0.110 	           0.031 	           0.079 
           0.042 	           0.178 	           0.102 	           0.016 	           0.097 
           0.053 	           0.161 	           0.032 	           0.033 	           0.076 
           2.429 	           0.223 	           0.030 	           0.019 	           0.045 
           0.070 	           0.185 	           0.109 	           0.018 	           0.065 
           2.639 	           0.150 	           0.112 	           0.058 	           0.076 
           0.075 	           0.133 	           0.102 	           0.029 	           0.053 
           0.072 	           0.096 	           0.107 	           0.018 	           0.049 
           0.058 	           0.205 	           0.114 	           0.015 	           0.059 
           0.036 	           0.166 	           0.106 	           0.020 	           0.040 
           0.053 	           0.159 	           2.588 	           0.017 	           0.065 
           0.048 	           0.278 	           0.111 	           0.017 	           0.060 
           0.032 	           0.167 	           0.033 	           0.033 	           0.083 
           0.071 	           0.193 	           0.110 	           0.017 	           0.035 
           0.071 	           0.330 	           0.109 	           0.028 	           0.065 
           0.061 	           0.212 	           0.262 	           0.014 	           0.066 
           0.050 	           0.237 	           0.104 	           0.019 	           0.072 
           0.057 	           0.293 	           0.108 	           0.031 	           0.064 
           0.063 	           0.143 	           0.028 	           0.030 	           4.603 
           0.053 	           0.194 	           0.111 	           0.034 	           0.070 
           0.071 	           0.163 	           4.653 	           0.017 	           0.069 
           0.060 	           0.167 	           0.142 	           0.034 	           0.073 
           0.069 	           0.241 	           0.108 	           0.032 	           0.044 
           0.067 	           0.137 	           0.108 	           1.628 	           0.060 
           0.085 	           0.146 	           0.085 	           0.030 	           0.070 
           0.080 	           0.155 	           0.249 	           2.563 	           0.050 
           0.062 	           0.170 	           0.033 	           0.038 	           0.055 
           0.076 	           0.199 	           0.033 	           0.388 	           0.049 
           0.050 	           0.130 	           0.120 	           0.033 	           0.074 
           0.059 	           0.165 	           0.211 	           0.035 	           0.045 
           0.073 	           0.297 	           1.603 	           0.027 	           0.043 
           0.074 	           0.175 	           0.036 	           0.035 	           0.060 
           0.054 	           0.158 	           0.037 	           0.084 	           0.064 
           0.040 	           0.194 	           0.134 	           0.033 	           0.057 
           0.056 	           0.195 	           0.039 	           0.030 	           0.026 
           0.048 	           0.233 	           0.107 	           0.036 	           0.062 
           0.051 	           0.208 	           0.106 	           0.031 	           0.029 
           0.175 	           0.308 	           0.115 	           0.036 	           0.065 
           0.967 	           0.164 	           0.031 	           0.026 	           0.041 
           1.776 	           0.170 	           0.109 	           0.030 	           0.017 
           0.056 	           0.203 	           0.101 	           0.035 	           0.064 
           0.074 	           0.168 	           0.117 	           0.028 	           0.071 
           0.051 	           0.318 	           0.110 	           0.031 	           0.065 
           0.062 	           0.144 	           0.100 	           0.035 	           0.029 
           0.057 	           0.221 	           0.092 	           1.473 	           0.028 
           1.670 	           0.169 	           0.030 	           0.044 	           0.054 
           0.063 	           0.147 	           0.100 	           0.034 	           0.047 
           1.626 	           0.127 	           0.100 	           0.027 	           0.070 
           0.165 	           0.149 	           0.112 	           0.032 	           0.052 
           0.071 	           0.160 	           0.108 	           0.020 	           0.041 
           0.076 	           0.218 	           0.112 	           0.033 	           0.049 
           0.071 	           0.276 	           1.269 	           0.022 	           0.036 
           0.067 	           0.165 	           0.102 	           0.021 	           0.093 
           0.067 	           0.183 	           2.493 	           0.030 	           0.053 
          13.967 	           0.260 	           0.120 	           0.013 	           0.057 
           0.056 	           0.277 	           0.097 	           0.032 	           0.043 
           0.061 	           0.141 	           0.118 	           0.032 	           0.043 
           0.047 	           0.198 	           0.102 	           0.034 	           0.053 
           0.076 	           0.145 	           0.041 	           0.033 	           0.028 
           0.073 	           0.131 	           0.100 	           0.016 	           2.538 
           0.067 	           0.201 	           0.109 	           0.034 	           0.070 
           0.046 	           0.297 	           0.102 	           0.030 	           0.068 
           0.053 	           0.200 	           0.103 	           0.031 	           0.068 
           0.044 	           0.235 	           0.033 	           0.033 	           0.083 
           0.068 	           0.112 	           0.109 	           0.021 	           0.046 
           0.059 	           0.249 	           0.104 	           0.033 	           0.053 
           0.045 	           0.264 	           0.113 	           0.035 	           0.067 
           0.070 	           0.223 	           0.031 	           0.021 	           0.066 
           0.820 	           0.241 	           0.109 	           0.024 	           0.067 
           0.045 	           0.317 	           0.035 	           0.017 	           0.081 
           0.063 	           0.291 	           0.108 	           0.016 	           0.044 
           0.054 	           0.282 	           0.112 	           0.031 	           0.071 
           0.069 	           0.205 	           0.108 	           0.037 	           2.554 
