     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         180.103;           3.764;           3.962;           3.779;           0.033 ( 0.879 %);  16150.103
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          84.298;           4.493;          18.723;           5.016;           2.461 (49.067 %);  12166.991
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          82.333;           3.561;           3.788;           3.576;           0.038 ( 1.076 %);  17070.022
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          42.811;           4.371;           4.406;           4.381;           0.007 ( 0.163 %);  13931.112
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         441.419;           3.560;           3.794;           3.576;           0.040 ( 1.107 %);  17068.141
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         711.027;           4.371;           4.516;           4.384;           0.024 ( 0.555 %);  13921.098
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          95.528;           3.561;           3.763;           3.576;           0.034 ( 0.952 %);  17067.997
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          29.066;           4.372;           4.421;           4.382;           0.009 ( 0.207 %);  13928.511
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         126.794;           3.568;           3.801;           3.584;           0.039 ( 1.099 %);  17030.186
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         127.606;           4.370;           4.406;           4.381;           0.007 ( 0.170 %);  13930.341
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         107.436;           3.562;           3.753;           3.575;           0.032 ( 0.903 %);  17071.035
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          62.177;           4.371;           4.416;           4.382;           0.009 ( 0.195 %);  13929.089
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          77.964;           3.560;           3.810;           3.576;           0.042 ( 1.183 %);  17070.022
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          76.943;           4.376;           4.412;           4.386;           0.007 ( 0.170 %);  13916.481
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          56.631;           3.563;           3.684;           3.574;           0.021 ( 0.580 %);  17078.127
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         422.334;           4.374;          18.978;           4.900;           2.528 (51.589 %);  12456.000
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         664.789;           3.662;           3.876;           3.677;           0.036 ( 0.980 %);  16597.804
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          72.009;           4.496;           4.535;           4.506;           0.008 ( 0.172 %);  13544.943
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          64.186;           3.661;           3.900;           3.675;           0.041 ( 1.106 %);  16606.563
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         100.353;           4.492;           4.534;           4.504;           0.008 ( 0.181 %);  13551.687
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          87.078;           3.561;           3.779;           3.576;           0.037 ( 1.031 %);  17065.683
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         156.904;           4.373;           4.631;           4.391;           0.044 ( 0.992 %);  13901.210
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          56.821;           4.119;           4.346;           4.134;           0.038 ( 0.929 %);  14763.215
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         110.680;           5.058;           5.119;           5.071;           0.011 ( 0.219 %);  12036.910
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          55.990;           3.660;           6.061;           3.748;           0.417 (11.116 %);  16283.542
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          73.324;           4.496;           4.565;           4.508;           0.012 ( 0.266 %);  13540.117
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          41.543;           3.658;           3.981;           3.679;           0.055 ( 1.484 %);  16591.925
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          92.185;           4.496;           4.527;           4.506;           0.007 ( 0.161 %);  13544.124
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         113.980;           3.560;           3.800;           3.576;           0.040 ( 1.131 %);  17066.261
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          26.062;           4.370;           4.397;           4.381;           0.007 ( 0.153 %);  13931.497
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         425.141;           3.561;           3.772;           3.576;           0.036 ( 0.995 %);  17070.022
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          40.201;           4.369;           4.404;           4.381;           0.007 ( 0.169 %);  13931.497
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         435.735;           3.565;          10.864;           3.803;           1.269 (33.360 %);  16047.550
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         111.574;           4.371;           4.415;           4.382;           0.008 ( 0.191 %);  13928.125
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         508.774;           3.561;           8.362;           3.725;           0.834 (22.396 %);  16383.811
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          87.473;           4.376;          53.206;           9.610;          10.591 (110.213 %);   6351.273
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         133.186;           4.121;           4.386;           4.138;           0.045 ( 1.083 %);  14748.189
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          42.659;           5.054;           5.094;           5.066;           0.009 ( 0.170 %);  12048.070
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         816.157;           3.660;          13.303;           3.968;           1.676 (42.240 %);  15381.139
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         103.625;           4.495;           4.539;           4.507;           0.009 ( 0.190 %);  13542.120
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          66.701;           3.658;           3.885;           3.676;           0.038 ( 1.037 %);  16605.741
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          95.717;           4.492;           4.538;           4.503;           0.009 ( 0.198 %);  13552.873
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          92.685;           3.659;           3.789;           3.672;           0.022 ( 0.601 %);  16620.129
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          52.422;           4.492;           4.538;           4.504;           0.009 ( 0.198 %);  13552.781
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         132.857;           3.658;           3.778;           3.671;           0.020 ( 0.544 %);  16625.753
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;        1340.585;           4.494;           4.538;           4.505;           0.010 ( 0.215 %);  13548.588
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         809.381;           3.658;           3.895;           3.674;           0.040 ( 1.088 %);  16610.671
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         154.594;           4.492;           4.551;           4.504;           0.011 ( 0.234 %);  13552.599
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          98.322;           3.562;           5.176;           3.619;           0.279 ( 7.722 %);  16863.081
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          70.324;           4.373;           4.409;           4.385;           0.008 ( 0.176 %);  13918.885
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         113.739;           3.562;           4.427;           3.597;           0.149 ( 4.146 %);  16969.208
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         146.890;           4.370;           4.599;           4.387;           0.038 ( 0.876 %);  13911.387
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          50.029;           3.562;           3.777;           3.578;           0.036 ( 1.013 %);  17060.768
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          33.819;           4.371;           4.411;           4.382;           0.008 ( 0.184 %);  13928.800
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          41.750;           3.562;           3.838;           3.579;           0.047 ( 1.306 %);  17053.546
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         112.509;           4.371;           4.414;           4.381;           0.008 ( 0.186 %);  13931.497
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          93.628;           3.664;           3.910;           3.681;           0.042 ( 1.133 %);  16583.319
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         237.727;           4.493;           4.538;           4.504;           0.009 ( 0.207 %);  13550.137
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          85.704;           3.660;           4.749;           3.700;           0.188 ( 5.089 %);  16494.097
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          32.365;           4.493;           4.533;           4.503;           0.008 ( 0.170 %);  13554.970
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         444.422;           3.564;           3.810;           3.580;           0.042 ( 1.161 %);  17047.195
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          76.496;           4.372;           4.540;           4.386;           0.028 ( 0.645 %);  13915.616
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;       12331.935;           3.559;           3.743;           3.574;           0.031 ( 0.863 %);  17077.548
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          80.015;           4.371;           4.426;           4.382;           0.010 ( 0.226 %);  13928.222
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         195.308;           3.659;           3.887;           3.675;           0.038 ( 1.046 %);  16606.289
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          58.883;           4.495;           4.548;           4.507;           0.010 ( 0.220 %);  13543.668
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         137.648;           3.568;           3.784;           3.582;           0.037 ( 1.025 %);  17041.425
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         140.055;           4.371;           4.511;           4.385;           0.023 ( 0.536 %);  13920.040
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         262.133;           3.564;           3.768;           3.579;           0.034 ( 0.957 %);  17053.834
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          29.129;           4.370;           4.520;           4.385;           0.025 ( 0.572 %);  13920.617
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          34.397;           3.560;           3.735;           3.574;           0.029 ( 0.825 %);  17077.693
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          53.874;           4.370;           4.417;           4.381;           0.009 ( 0.196 %);  13931.112
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          85.487;           3.561;           3.803;           3.577;           0.041 ( 1.146 %);  17063.514
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          84.181;           4.371;           4.407;           4.382;           0.008 ( 0.179 %);  13928.703
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         583.302;           3.565;           3.769;           3.579;           0.034 ( 0.962 %);  17054.123
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         530.470;           4.373;           4.447;           4.386;           0.013 ( 0.286 %);  13916.481
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         145.831;           3.564;           3.996;           3.585;           0.074 ( 2.062 %);  17024.573
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          61.548;           4.371;           4.517;           4.384;           0.025 ( 0.559 %);  13920.713
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          80.000;           3.660;           3.888;           3.676;           0.038 ( 1.045 %);  16602.730
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         190.225;           4.491;           4.535;           4.503;           0.009 ( 0.193 %);  13552.964
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          84.597;           3.663;           3.872;           3.679;           0.035 ( 0.957 %);  16591.378
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         109.861;           4.494;           4.542;           4.507;           0.009 ( 0.201 %);  13543.668
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          67.641;           3.661;           3.873;           3.676;           0.036 ( 0.970 %);  16602.045
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          31.842;           4.493;           4.532;           4.503;           0.008 ( 0.176 %);  13552.873
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          95.378;           3.659;           3.874;           3.674;           0.036 ( 0.984 %);  16610.808
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          81.588;           4.492;           4.538;           4.504;           0.008 ( 0.187 %);  13551.231
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          58.138;           3.659;           3.858;           3.674;           0.033 ( 0.908 %);  16611.630
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;        2342.655;           4.492;           4.523;           4.504;           0.007 ( 0.158 %);  13552.690
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          44.631;           3.658;           3.868;           3.676;           0.035 ( 0.960 %);  16603.140
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         649.680;           4.492;           4.918;           4.516;           0.073 ( 1.606 %);  13516.493
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         257.539;           3.660;           3.881;           3.676;           0.037 ( 1.014 %);  16604.509
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          49.778;           4.493;           4.533;           4.503;           0.008 ( 0.174 %);  13554.788
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;        4186.694;           4.118;           4.328;           4.133;           0.036 ( 0.862 %);  14766.245
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         120.150;           5.054;           5.102;           5.066;           0.009 ( 0.177 %);  12047.637
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         348.694;           3.659;           3.861;           3.676;           0.038 ( 1.021 %);  16602.045
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          52.303;           4.492;           4.575;           4.509;           0.020 ( 0.434 %);  13536.204
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          55.803;           4.121;           4.362;           4.138;           0.041 ( 0.982 %);  14751.213
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          53.107;           5.059;           5.107;           5.072;           0.009 ( 0.185 %);  12033.817
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         120.320;           3.561;           3.780;           3.575;           0.037 ( 1.040 %);  17073.350
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         540.359;           4.374;           4.412;           4.384;           0.008 ( 0.177 %);  13921.483
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         107.271;           3.659;           3.865;           3.675;           0.035 ( 0.941 %);  16608.617
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          69.631;           4.492;           4.533;           4.504;           0.008 ( 0.182 %);  13552.599
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;        8532.187;           3.661;           3.857;           3.676;           0.033 ( 0.902 %);  16603.825
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          57.345;           4.494;           4.636;           4.509;           0.024 ( 0.529 %);  13537.660
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          41.875;           3.563;          17.862;           4.071;           2.476 (60.825 %);  14991.665
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         139.823;           4.371;           4.404;           4.381;           0.007 ( 0.162 %);  13932.076
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         136.536;           3.561;           3.823;           3.578;           0.044 ( 1.239 %);  17059.757
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         723.773;           4.371;           4.526;           4.386;           0.026 ( 0.590 %);  13915.039
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         614.792;           4.122;           4.239;           4.135;           0.020 ( 0.475 %);  14760.943
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         847.010;           5.053;           5.112;           5.067;           0.011 ( 0.217 %);  12045.044
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         218.243;           3.560;           3.899;           3.579;           0.058 ( 1.613 %);  17054.845
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         343.188;           4.371;           4.418;           4.382;           0.009 ( 0.202 %);  13929.956
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          88.280;           3.562;           3.678;           3.574;           0.019 ( 0.545 %);  17079.865
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         405.613;           4.370;           4.437;           4.382;           0.012 ( 0.263 %);  13928.029
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         133.103;           3.665;           3.879;           3.680;           0.036 ( 0.981 %);  16586.323
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          51.696;           4.492;           4.543;           4.503;           0.010 ( 0.223 %);  13554.879
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         238.496;           3.660;           3.904;           3.677;           0.041 ( 1.118 %);  16599.172
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          34.639;           4.491;           4.536;           4.504;           0.009 ( 0.192 %);  13551.596
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         129.253;           3.660;           3.868;           3.678;           0.036 ( 0.985 %);  16594.796
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;        1194.786;           4.495;          12.472;           4.750;           1.386 (29.188 %);  12850.326
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         221.430;           3.659;           3.867;           3.674;           0.035 ( 0.954 %);  16611.219
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          35.814;           4.493;           4.547;           4.504;           0.010 ( 0.223 %);  13551.140
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         133.969;           3.669;           3.869;           3.684;           0.034 ( 0.913 %);  16565.724
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          46.423;           4.492;           4.533;           4.504;           0.009 ( 0.203 %);  13550.958
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          61.571;           3.660;           3.882;           3.675;           0.038 ( 1.023 %);  16607.384
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         101.009;           4.492;           4.540;           4.504;           0.009 ( 0.208 %);  13550.867
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          73.955;           3.659;           3.879;           3.675;           0.037 ( 1.015 %);  16608.069
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;        1517.978;           4.493;           4.557;           4.504;           0.012 ( 0.257 %);  13551.687
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          38.220;           4.117;           4.319;           4.133;           0.034 ( 0.823 %);  14766.462
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         247.688;           5.053;           5.093;           5.067;           0.008 ( 0.166 %);  12046.701
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          67.182;           3.560;           3.796;           3.576;           0.040 ( 1.115 %);  17069.154
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         589.448;           4.371;           4.407;           4.381;           0.007 ( 0.170 %);  13932.365
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          47.483;           3.560;           3.698;           3.573;           0.023 ( 0.649 %);  17082.328
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          75.146;           4.370;           4.420;           4.382;           0.009 ( 0.209 %);  13927.933
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          82.538;           3.565;           3.954;           3.584;           0.067 ( 1.858 %);  17029.323
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         299.053;           4.378;           4.431;           4.390;           0.009 ( 0.216 %);  13904.376
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         230.232;           3.560;           3.758;           3.575;           0.033 ( 0.929 %);  17072.337
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         806.685;           4.370;           4.421;           4.382;           0.009 ( 0.208 %);  13930.148
