     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         178.689;          14.983;          15.106;          15.016;           0.023 ( 0.154 %);   4064.658
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         500.814;          17.711;          18.051;          17.784;           0.074 ( 0.416 %);   3432.114
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          83.829;          14.702;         108.429;          18.119;          16.468 (90.889 %);   3368.628
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          56.361;          17.718;          62.342;          20.343;           9.666 (47.516 %);   3000.320
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          54.279;          14.718;          36.094;          16.287;           4.980 (30.576 %);   3747.547
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         973.750;          17.537;          17.944;          17.762;           0.102 ( 0.572 %);   3436.266
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          58.115;          14.707;          14.836;          14.772;           0.028 ( 0.191 %);   4131.814
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          39.063;          17.691;          18.011;          17.766;           0.073 ( 0.413 %);   3435.504
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         883.087;          14.717;          53.438;          15.933;           6.733 (42.258 %);   3830.768
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         107.228;          17.717;          17.979;          17.796;           0.060 ( 0.339 %);   3429.718
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         705.606;          14.709;          14.845;          14.762;           0.024 ( 0.159 %);   4134.664
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         223.552;          17.698;          18.047;          17.815;           0.072 ( 0.406 %);   3425.984
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         988.853;          14.715;          74.080;          18.771;          12.424 (66.186 %);   3251.498
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;        1406.851;          17.706;          18.023;          17.790;           0.069 ( 0.386 %);   3430.962
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         238.299;          14.719;          14.915;          14.761;           0.035 ( 0.239 %);   4134.944
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;        1032.791;          17.636;          89.801;          24.877;          16.298 (65.514 %);   2453.525
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          66.203;          14.722;          14.797;          14.763;           0.020 ( 0.136 %);   4134.341
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          72.641;          20.465;          20.972;          20.601;           0.094 ( 0.455 %);   2962.689
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         748.535;          17.017;          17.407;          17.072;           0.065 ( 0.381 %);   3575.117
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         155.666;          20.442;          20.921;          20.576;           0.100 ( 0.487 %);   2966.397
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         160.360;          14.706;          28.943;          16.684;           2.571 (15.408 %);   3658.218
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         592.562;          17.559;          17.988;          17.730;           0.075 ( 0.420 %);   3442.573
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         114.641;          14.715;          14.921;          14.765;           0.036 ( 0.246 %);   4133.892
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         582.820;          17.716;          18.007;          17.795;           0.065 ( 0.366 %);   3429.852
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          98.188;          14.717;          71.593;          16.914;          10.131 (59.898 %);   3608.533
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         122.953;          17.697;          17.996;          17.834;           0.056 ( 0.315 %);   3422.387
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         109.964;          14.716;          14.825;          14.762;           0.026 ( 0.175 %);   4134.554
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         126.493;          17.546;          18.025;          17.802;           0.077 ( 0.434 %);   3428.609
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         121.404;          14.730;          14.809;          14.759;           0.020 ( 0.132 %);   4135.555
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          42.042;          17.535;          18.126;          17.761;           0.100 ( 0.561 %);   3436.565
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          87.349;          14.724;          14.868;          14.777;           0.030 ( 0.205 %);   4130.501
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         201.935;          17.531;          17.927;          17.733;           0.109 ( 0.613 %);   3441.903
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         315.560;          14.732;          75.937;          18.138;          11.480 (63.293 %);   3364.953
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          41.502;          17.524;          17.958;          17.783;           0.088 ( 0.493 %);   3432.143
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         146.816;          14.706;          14.804;          14.755;           0.024 ( 0.165 %);   4136.642
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          41.982;          17.738;          17.975;          17.796;           0.053 ( 0.299 %);   3429.636
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         115.554;          14.729;          45.685;          18.042;           8.253 (45.742 %);   3382.954
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          71.579;          17.693;          17.888;          17.776;           0.060 ( 0.340 %);   3433.665
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         387.951;          14.710;          14.847;          14.761;           0.025 ( 0.168 %);   4134.825
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          99.312;          17.712;          18.072;          17.794;           0.074 ( 0.416 %);   3430.121
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         679.120;          14.708;          44.781;          18.632;           8.427 (45.228 %);   3275.904
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          96.103;          17.677;          18.029;          17.775;           0.069 ( 0.389 %);   3433.741
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         297.964;          14.706;          14.803;          14.750;           0.021 ( 0.144 %);   4138.011
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          60.151;          17.679;          18.101;          17.783;           0.086 ( 0.483 %);   3432.278
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         171.011;          14.715;          52.358;          18.642;          10.016 (53.729 %);   3274.046
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          46.758;          17.736;          18.085;          17.811;           0.068 ( 0.382 %);   3426.824
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         125.042;          14.708;          14.822;          14.757;           0.024 ( 0.164 %);   4136.099
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          95.395;          17.555;          17.947;          17.732;           0.089 ( 0.501 %);   3442.103
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         109.932;          14.709;          65.934;          17.831;           9.873 (55.372 %);   3422.986
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         485.485;          17.534;          17.945;          17.712;           0.083 ( 0.470 %);   3445.954
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         261.329;          14.715;          14.877;          14.767;           0.027 ( 0.182 %);   4133.179
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         214.406;          17.541;          17.890;          17.718;           0.091 ( 0.516 %);   3444.805
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         572.617;          14.702;          62.294;          18.602;          11.119 (59.772 %);   3281.193
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         136.084;          17.559;          18.041;          17.777;           0.105 ( 0.593 %);   3433.419
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         523.685;          14.711;          14.812;          14.749;           0.024 ( 0.165 %);   4138.249
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         114.662;          17.731;          18.095;          17.791;           0.069 ( 0.386 %);   3430.769
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         273.944;          14.713;          54.801;          17.474;           9.242 (52.887 %);   3492.828
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         266.076;          17.528;          17.964;          17.722;           0.097 ( 0.546 %);   3443.957
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          47.449;          14.723;          14.855;          14.764;           0.024 ( 0.164 %);   4133.934
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         892.667;          17.698;          17.968;          17.790;           0.064 ( 0.359 %);   3430.787
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          63.145;          14.707;          15.023;          14.779;           0.081 ( 0.546 %);   4129.865
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         218.807;          17.699;          18.143;          17.808;           0.089 ( 0.500 %);   3427.348
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          78.822;          14.709;          15.010;          14.762;           0.049 ( 0.335 %);   4134.477
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         114.134;          18.008;          18.498;          18.198;           0.101 ( 0.555 %);   3353.887
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          50.278;          15.127;          42.033;          15.985;           4.676 (29.253 %);   3818.176
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         114.560;          18.182;          18.398;          18.294;           0.062 ( 0.339 %);   3336.420
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         193.752;          15.152;          15.298;          15.179;           0.026 ( 0.171 %);   4020.986
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         137.332;          17.548;          18.028;          17.786;           0.087 ( 0.489 %);   3431.699
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          45.502;          14.715;          15.356;          14.773;           0.106 ( 0.718 %);   4131.492
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         324.147;          17.699;          18.005;          17.787;           0.071 ( 0.400 %);   3431.453
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         137.591;          14.735;          15.021;          14.769;           0.049 ( 0.332 %);   4132.747
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          99.555;          17.709;          18.178;          17.795;           0.088 ( 0.493 %);   3429.887
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         264.002;          14.717;          17.921;          14.856;           0.551 ( 3.707 %);   4108.410
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          94.414;          17.698;          18.070;          17.808;           0.078 ( 0.436 %);   3427.488
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;        1546.634;          14.713;          20.417;          14.931;           0.985 ( 6.598 %);   4087.872
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         157.000;          17.709;          18.249;          17.779;           0.090 ( 0.508 %);   3432.962
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         304.001;          14.717;          39.919;          17.192;           6.736 (39.181 %);   3550.307
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         297.784;          18.117;          18.491;          18.244;           0.059 ( 0.326 %);   3345.531
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         457.031;          15.133;          15.243;          15.173;           0.021 ( 0.141 %);   4022.656
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         152.000;          18.393;          53.284;          21.355;           5.761 (26.978 %);   2858.063
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         660.637;          16.479;          16.773;          16.534;           0.048 ( 0.290 %);   3691.561
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          67.935;          18.195;          34.211;          20.107;           2.878 (14.314 %);   3035.463
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         138.646;          15.125;          15.483;          15.171;           0.062 ( 0.408 %);   4023.187
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          86.549;          20.488;          20.980;          20.613;           0.094 ( 0.458 %);   2960.977
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          39.921;          14.724;          49.439;          20.056;           7.398 (36.886 %);   3043.177
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          78.934;          17.681;          18.025;          17.784;           0.079 ( 0.445 %);   3431.944
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          87.339;          14.727;          15.487;          14.800;           0.135 ( 0.912 %);   4123.913
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          76.126;          18.055;          18.595;          18.313;           0.089 ( 0.486 %);   3332.848
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         116.095;          15.130;          25.590;          15.489;           1.814 (11.712 %);   3940.448
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          35.115;          18.201;          18.605;          18.282;           0.074 ( 0.404 %);   3338.599
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         180.652;          15.125;          15.247;          15.172;           0.026 ( 0.172 %);   4022.978
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          74.583;          17.709;          18.083;          17.814;           0.076 ( 0.426 %);   3426.229
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          35.487;          14.706;          14.823;          14.762;           0.025 ( 0.168 %);   4134.638
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         374.803;          17.556;          18.113;          17.796;           0.082 ( 0.462 %);   3429.800
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         225.121;          14.724;          15.000;          14.767;           0.045 ( 0.305 %);   4133.281
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          83.268;          17.528;          18.129;          17.769;           0.113 ( 0.637 %);   3434.888
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         537.206;          14.715;          15.090;          14.766;           0.061 ( 0.413 %);   4133.400
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;        2856.961;          17.724;          32.166;          18.534;           2.454 (13.242 %);   3293.221
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          65.447;          15.134;          15.270;          15.183;           0.025 ( 0.166 %);   4019.967
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;        1547.775;          18.202;          18.487;          18.290;           0.059 ( 0.321 %);   3337.095
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         216.765;          15.145;          15.256;          15.178;           0.022 ( 0.145 %);   4021.187
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         125.355;          17.709;          18.021;          17.828;           0.064 ( 0.358 %);   3423.533
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          61.635;          14.740;          14.813;          14.775;           0.022 ( 0.149 %);   4131.085
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
