     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         196.521;           4.224;           4.336;           4.245;           0.018 ( 0.430 %);  14377.616
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         168.706;           3.937;           3.979;           3.948;           0.008 ( 0.205 %);  15458.461
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          93.183;           4.113;           4.213;           4.129;           0.017 ( 0.407 %);  14780.874
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          57.392;           3.828;           3.883;           3.844;           0.010 ( 0.249 %);  15876.530
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          74.541;           4.113;           4.300;           4.132;           0.031 ( 0.753 %);  14769.602
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          71.210;           3.830;           3.979;           3.844;           0.025 ( 0.645 %);  15876.781
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          36.784;           4.226;           4.331;           4.243;           0.017 ( 0.411 %);  14384.187
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         533.195;           3.936;           3.986;           3.948;           0.009 ( 0.230 %);  15458.817
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          58.807;           4.224;           4.316;           4.243;           0.015 ( 0.361 %);  14384.803
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         569.265;           3.936;           3.980;           3.948;           0.008 ( 0.202 %);  15459.766
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          44.818;           4.114;           4.217;           4.129;           0.017 ( 0.419 %);  14781.308
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         113.237;           3.830;           3.888;           3.843;           0.010 ( 0.258 %);  15881.663
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          32.225;           4.229;           4.336;           4.244;           0.018 ( 0.417 %);  14380.284
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         156.855;           3.935;           3.977;           3.948;           0.008 ( 0.212 %);  15459.410
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         229.821;           4.225;           4.346;           4.244;           0.020 ( 0.469 %);  14379.874
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          60.431;           3.934;           3.974;           3.948;           0.007 ( 0.185 %);  15459.054
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         203.469;           4.226;           4.326;           4.244;           0.017 ( 0.412 %);  14380.592
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         188.950;           3.934;           3.976;           3.948;           0.008 ( 0.199 %);  15458.935
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;        4120.375;           4.230;           4.325;           4.244;           0.016 ( 0.382 %);  14381.311
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         203.081;           3.936;           3.974;           3.948;           0.007 ( 0.183 %);  15461.309
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         254.373;           4.223;           4.447;           4.247;           0.037 ( 0.875 %);  14372.691
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         233.378;           3.934;           3.990;           3.949;           0.010 ( 0.244 %);  15457.393
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         158.171;           4.224;           4.362;           4.243;           0.024 ( 0.555 %);  14385.111
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          63.534;           3.934;           3.982;           3.951;           0.009 ( 0.228 %);  15448.027
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         890.138;           4.110;           4.217;           4.130;           0.017 ( 0.413 %);  14780.115
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         182.117;           3.828;           3.871;           3.841;           0.009 ( 0.228 %);  15890.810
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          82.059;           4.111;           4.200;           4.128;           0.015 ( 0.364 %);  14784.020
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          67.137;           3.828;           3.887;           3.842;           0.010 ( 0.262 %);  15886.799
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         287.476;           4.224;           4.331;           4.242;           0.018 ( 0.419 %);  14387.372
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          66.178;           3.934;           3.990;           3.949;           0.010 ( 0.245 %);  15457.630
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         124.589;           4.224;           4.335;           4.243;           0.018 ( 0.431 %);  14383.468
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         256.467;           3.934;           3.986;           3.948;           0.009 ( 0.232 %);  15460.597
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          92.991;           4.224;           4.334;           4.244;           0.018 ( 0.428 %);  14381.311
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          64.532;           3.934;           3.975;           3.948;           0.008 ( 0.204 %);  15461.427
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          59.257;           4.226;           4.337;           4.243;           0.019 ( 0.441 %);  14384.187
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          27.737;           3.940;           3.975;           3.948;           0.007 ( 0.175 %);  15458.224
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         162.815;           4.225;           4.338;           4.245;           0.018 ( 0.425 %);  14376.589
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          65.966;           3.936;           3.975;           3.947;           0.008 ( 0.195 %);  15462.140
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          52.199;           4.229;           4.339;           4.244;           0.018 ( 0.436 %);  14381.414
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;        5746.948;           3.934;           3.976;           3.948;           0.008 ( 0.199 %);  15460.241
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          85.155;           4.227;           4.331;           4.243;           0.017 ( 0.410 %);  14383.981
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         179.425;           3.934;           3.983;           3.949;           0.009 ( 0.234 %);  15456.919
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         654.283;           4.228;           4.340;           4.244;           0.019 ( 0.438 %);  14379.874
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          84.414;           3.936;           3.975;           3.949;           0.007 ( 0.186 %);  15457.275
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         414.584;           4.229;           4.315;           4.244;           0.015 ( 0.351 %);  14382.852
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         178.576;           3.935;           3.998;           3.949;           0.010 ( 0.261 %);  15456.563
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         217.046;           4.110;           4.290;           4.130;           0.030 ( 0.722 %);  14780.006
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         165.566;           3.828;           3.883;           3.842;           0.009 ( 0.240 %);  15886.924
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          64.513;           4.117;           4.234;           4.132;           0.019 ( 0.469 %);  14772.418
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          46.101;           3.831;           3.870;           3.842;           0.007 ( 0.186 %);  15887.175
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         114.522;           4.223;           4.328;           4.244;           0.017 ( 0.405 %);  14382.646
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         337.444;           3.934;           3.988;           3.949;           0.009 ( 0.234 %);  15455.140
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         203.722;           4.225;           4.341;           4.246;           0.020 ( 0.479 %);  14375.050
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;        2565.553;           3.937;           3.975;           3.948;           0.007 ( 0.185 %);  15460.003
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         134.228;           4.753;           4.976;           4.777;           0.037 ( 0.773 %);  12776.394
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         239.932;           4.431;           4.474;           4.443;           0.008 ( 0.189 %);  13738.687
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          50.564;           4.224;           4.565;           4.252;           0.057 ( 1.340 %);  14354.765
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          47.497;           3.940;           3.976;           3.949;           0.007 ( 0.173 %);  15456.563
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         222.171;           4.223;           4.349;           4.244;           0.021 ( 0.495 %);  14381.722
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          64.276;           3.937;           3.989;           3.949;           0.009 ( 0.240 %);  15455.733
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         106.096;           4.226;           4.325;           4.243;           0.017 ( 0.399 %);  14383.468
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         132.461;           3.939;           3.993;           3.950;           0.010 ( 0.248 %);  15452.650
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          56.905;           4.109;           4.227;           4.128;           0.019 ( 0.466 %);  14784.889
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          65.669;           3.832;           3.877;           3.842;           0.008 ( 0.213 %);  15886.674
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         105.435;           4.111;           4.202;           4.128;           0.016 ( 0.380 %);  14787.168
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         139.021;           3.827;           3.878;           3.841;           0.009 ( 0.227 %);  15891.311
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          75.009;           4.109;           4.210;           4.128;           0.017 ( 0.417 %);  14786.625
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          81.999;           3.826;           3.876;           3.841;           0.009 ( 0.223 %);  15890.434
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          59.877;           4.115;           4.207;           4.130;           0.016 ( 0.376 %);  14780.006
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         135.449;           3.830;           3.862;           3.841;           0.007 ( 0.173 %);  15889.055
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          50.220;           4.109;           4.230;           4.129;           0.020 ( 0.477 %);  14782.610
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          80.520;           3.827;           3.866;           3.841;           0.008 ( 0.216 %);  15889.932
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          40.053;           4.110;           4.216;           4.128;           0.018 ( 0.427 %);  14785.757
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         318.812;           3.830;           3.873;           3.842;           0.008 ( 0.215 %);  15888.052
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         246.988;           4.111;           4.245;           4.130;           0.022 ( 0.525 %);  14779.139
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          48.398;           3.828;           3.871;           3.842;           0.008 ( 0.201 %);  15886.548
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         152.299;           4.113;           4.230;           4.130;           0.020 ( 0.475 %);  14778.705
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          74.530;           3.828;           3.865;           3.841;           0.007 ( 0.189 %);  15891.311
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         463.910;           4.113;           4.220;           4.128;           0.018 ( 0.425 %);  14784.237
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         808.754;           3.833;           3.989;           3.846;           0.026 ( 0.684 %);  15869.775
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         164.676;           4.752;           4.961;           4.776;           0.034 ( 0.719 %);  12779.312
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         287.832;           4.426;           4.483;           4.442;           0.010 ( 0.225 %);  13741.874
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;        2673.108;           4.113;           4.227;           4.129;           0.019 ( 0.470 %);  14781.416
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         248.869;           3.832;           3.878;           3.842;           0.009 ( 0.221 %);  15887.300
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         120.337;           4.110;           4.242;           4.129;           0.021 ( 0.519 %);  14781.416
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;        5704.531;           3.832;           3.868;           3.842;           0.007 ( 0.178 %);  15885.546
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         249.789;           4.111;           4.232;           4.131;           0.020 ( 0.488 %);  14775.128
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          25.069;           3.831;           3.868;           3.843;           0.007 ( 0.180 %);  15883.166
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          67.582;           4.752;           5.079;           4.780;           0.054 ( 1.137 %);  12768.214
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          84.302;           4.428;           4.580;           4.445;           0.025 ( 0.565 %);  13731.475
