     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         661.577;          18.203;          18.635;          18.305;           0.075 ( 0.411 %);   3334.382
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          88.929;          15.115;          15.248;          15.181;           0.025 ( 0.165 %);   4020.368
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         128.199;          18.015;          18.555;          18.246;           0.085 ( 0.464 %);   3345.075
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         225.131;          15.119;          49.832;          16.221;           6.034 (37.199 %);   3762.802
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         334.762;          17.703;          18.233;          17.804;           0.099 ( 0.555 %);   3428.241
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          47.938;          14.720;          14.858;          14.757;           0.024 ( 0.166 %);   4135.946
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         271.998;          17.697;          18.122;          17.811;           0.086 ( 0.483 %);   3426.765
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          75.827;          14.718;          61.322;          18.315;           9.696 (52.944 %);   3332.572
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         146.994;          17.528;          17.874;          17.723;           0.072 ( 0.408 %);   3443.898
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         106.979;          14.718;          14.834;          14.772;           0.026 ( 0.174 %);   4131.924
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         154.155;          18.192;          18.455;          18.281;           0.071 ( 0.388 %);   3338.765
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;        1836.486;          15.124;          44.998;          16.267;           5.247 (32.255 %);   3752.007
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         209.021;          18.029;          18.513;          18.243;           0.079 ( 0.435 %);   3345.664
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          39.193;          15.128;          15.310;          15.182;           0.034 ( 0.223 %);   4020.103
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          60.922;          17.705;          18.043;          17.799;           0.076 ( 0.428 %);   3429.192
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         470.479;          14.720;          51.976;          18.507;           8.690 (46.952 %);   3297.917
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          65.965;          17.705;          18.028;          17.765;           0.061 ( 0.344 %);   3435.691
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          47.824;          15.120;          34.842;          15.813;           3.417 (21.609 %);   3859.779
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;        1111.081;          18.197;          65.365;          19.863;           8.234 (41.453 %);   3072.736
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          45.210;          15.128;          37.058;          18.358;           6.436 (35.058 %);   3324.794
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          56.194;          18.186;          18.429;          18.262;           0.051 ( 0.278 %);   3342.239
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         732.042;          15.119;          35.799;          16.931;           5.585 (32.987 %);   3604.942
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          61.122;          18.172;          44.954;          19.218;           4.684 (24.371 %);   3175.897
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         530.517;          16.611;          47.965;          19.230;           7.320 (38.067 %);   3173.920
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         200.538;          18.184;          18.508;          18.261;           0.071 ( 0.390 %);   3342.466
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          99.659;          15.113;          15.359;          15.182;           0.060 ( 0.398 %);   4020.296
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         888.373;          18.198;          18.601;          18.310;           0.080 ( 0.436 %);   3333.422
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         178.244;          15.124;          15.226;          15.174;           0.023 ( 0.152 %);   4022.415
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          69.495;          18.040;          18.413;          18.245;           0.071 ( 0.392 %);   3345.336
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          33.359;          15.124;          15.254;          15.183;           0.021 ( 0.135 %);   4020.007
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          74.768;          17.572;          17.967;          17.737;           0.069 ( 0.388 %);   3441.085
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          61.978;          14.717;          54.915;          17.336;           7.964 (45.937 %);   3520.717
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          92.937;          17.714;          18.114;          17.825;           0.080 ( 0.447 %);   3424.080
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         254.708;          14.696;          15.693;          14.788;           0.166 ( 1.122 %);   4127.310
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;        1483.409;          17.701;          17.964;          17.811;           0.063 ( 0.352 %);   3426.806
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         293.982;          14.717;          55.687;          17.620;           9.380 (53.236 %);   3463.923
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          47.915;          23.418;          23.902;          23.532;           0.092 ( 0.390 %);   2593.739
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         455.433;          19.459;          19.906;          19.515;           0.073 ( 0.372 %);   3127.607
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;        1101.049;          21.506;          21.831;          21.592;           0.059 ( 0.275 %);   2826.784
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          73.629;          14.745;          35.013;          15.631;           3.632 (23.236 %);   3904.788
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         153.527;          17.705;          18.011;          17.804;           0.071 ( 0.396 %);   3428.206
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          78.211;          14.736;          14.844;          14.770;           0.020 ( 0.133 %);   4132.263
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          62.799;          17.726;          18.065;          17.812;           0.063 ( 0.355 %);   3426.660
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          62.415;          14.716;          58.469;          17.829;           9.277 (52.033 %);   3423.277
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;        4359.479;          20.289;          20.781;          20.518;           0.094 ( 0.457 %);   2974.673
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         127.785;          14.727;          30.839;          16.677;           2.873 (17.230 %);   3659.920
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         262.934;          17.724;          61.274;          21.573;           9.584 (44.425 %);   2829.290
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          52.390;          16.157;          16.250;          16.199;           0.022 ( 0.136 %);   3767.750
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         128.867;          17.716;          18.043;          17.810;           0.068 ( 0.380 %);   3427.104
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         116.982;          14.715;          14.841;          14.758;           0.026 ( 0.177 %);   4135.869
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         196.764;          17.708;          17.945;          17.817;           0.052 ( 0.291 %);   3425.681
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          94.829;          14.730;          55.933;          18.777;           9.924 (52.852 %);   3250.522
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          78.846;          17.709;          17.911;          17.796;           0.061 ( 0.344 %);   3429.695
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          35.265;          14.732;          14.824;          14.762;           0.021 ( 0.141 %);   4134.511
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          99.579;          18.209;          18.542;          18.305;           0.069 ( 0.378 %);   3334.410
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         504.574;          15.126;          15.256;          15.173;           0.024 ( 0.157 %);   4022.608
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          54.236;          18.031;          18.479;          18.215;           0.096 ( 0.528 %);   3350.763
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         117.463;          14.716;          29.382;          15.287;           2.537 (16.594 %);   3992.618
