           0.220 	           0.019 	           0.016 	           0.027 	           0.107 
           0.076 	           0.010 	           2.626 	           0.018 	           0.055 
           0.125 	           0.011 	           0.010 	           0.444 	           0.545 
           0.072 	           0.010 	           0.010 	           0.019 	           0.053 
           2.476 	           0.010 	           0.008 	           0.010 	           0.054 
           0.030 	           0.010 	           0.009 	           0.012 	           0.049 
          10.293 	           0.008 	           0.007 	           0.011 	           0.047 
           0.020 	           0.009 	           0.009 	           0.009 	           0.054 
          11.506 	           0.010 	           0.023 	           0.010 	           0.071 
           0.033 	           0.007 	           0.009 	           0.010 	           0.053 
           8.298 	           0.008 	           0.008 	           0.008 	           0.047 
           1.012 	           0.010 	           0.009 	           0.007 	           0.056 
           0.028 	           0.009 	           0.009 	           0.011 	           0.056 
           2.793 	           0.008 	           0.007 	           0.008 	           0.008 
           0.035 	           0.008 	           0.007 	           0.011 	           0.071 
           0.021 	           0.007 	           0.007 	           0.008 	           0.048 
           0.029 	           0.008 	           0.008 	           0.008 	           0.048 
           0.021 	           0.024 	           0.011 	           0.007 	           0.047 
           5.699 	           0.008 	           0.009 	           0.009 	           0.050 
           0.097 	           0.007 	           0.007 	           0.008 	           0.059 
          10.505 	           0.007 	           0.009 	           0.026 	           0.049 
           0.080 	           0.007 	           0.007 	           0.010 	           0.049 
          11.516 	           0.009 	           0.022 	           0.008 	           0.049 
           1.258 	           0.007 	           0.009 	           0.011 	           0.049 
           1.259 	           0.008 	           0.010 	           0.012 	           0.050 
           0.028 	           0.008 	           0.050 	           0.010 	           0.048 
           2.420 	           0.008 	           0.009 	           0.010 	           0.048 
           0.791 	           0.007 	           0.006 	           0.007 	           0.073 
           5.019 	           0.009 	           0.024 	           0.027 	           0.048 
           0.023 	           0.008 	           0.007 	           0.011 	           0.048 
           4.851 	           0.010 	           0.008 	           0.009 	           0.048 
           0.026 	           0.025 	           0.008 	           0.009 	           0.047 
          13.510 	           0.009 	           0.009 	           0.009 	           0.053 
           0.024 	           0.008 	           0.007 	           0.010 	           0.048 
           9.244 	           0.010 	           0.008 	           0.011 	           0.049 
           0.035 	           0.008 	           0.009 	           0.011 	           0.049 
           3.535 	           0.007 	           0.008 	           0.009 	           0.049 
           0.027 	           0.008 	           0.008 	           0.009 	           0.054 
           0.025 	           0.007 	           0.010 	           0.008 	           0.049 
           0.063 	           0.010 	           0.007 	           0.011 	           0.049 
           0.077 	           0.009 	           0.023 	           0.011 	           0.046 
           0.025 	           0.009 	           0.010 	           0.010 	           0.052 
           0.029 	           0.010 	           0.008 	           0.010 	           0.047 
           0.020 	           0.010 	           0.009 	           0.012 	           0.049 
           0.036 	           0.009 	           0.008 	           0.009 	           0.048 
           0.020 	           0.008 	           0.007 	           0.010 	           0.047 
           0.020 	           0.007 	           0.009 	           0.010 	           0.050 
           0.027 	           0.008 	           0.009 	           0.010 	           0.047 
           0.021 	           0.008 	           0.008 	           0.009 	           0.050 
           0.021 	           0.009 	           0.010 	           0.008 	           0.008 
           0.067 	           0.007 	           0.007 	           0.009 	           0.049 
           0.023 	           0.010 	           0.055 	           0.011 	           0.047 
           1.373 	           0.009 	           0.009 	           0.010 	           0.049 
           0.066 	           0.007 	           0.008 	           0.009 	           0.051 
           0.029 	           0.009 	           0.009 	           0.008 	           0.048 
           0.029 	           0.007 	           0.007 	           0.010 	           0.054 
           0.027 	           0.008 	           1.786 	           0.008 	           3.452 
           0.025 	           0.007 	           0.009 	           0.009 	           0.047 
           0.085 	           0.009 	           0.008 	           0.010 	           0.050 
          10.191 	           0.010 	           0.008 	           0.009 	           0.083 
           0.063 	           0.008 	           0.010 	           0.010 	           0.055 
           6.585 	           0.009 	           0.022 	           0.011 	           0.052 
           2.794 	           0.009 	           0.009 	           0.009 	           0.052 
           8.624 	           0.007 	           0.011 	           0.011 	           0.074 
           0.020 	           0.008 	           0.010 	           1.301 	           0.051 
           0.023 	           0.008 	           0.143 	           0.011 	           0.019 
           0.020 	           0.008 	           0.008 	           0.011 	           0.056 
           0.025 	           0.007 	           0.009 	           0.009 	           0.067 
           0.362 	           0.026 	           0.009 	           0.010 	           0.058 
           0.023 	           0.010 	           0.007 	           0.013 	           0.088 
           0.031 	           0.009 	           0.008 	           0.008 	           0.060 
           0.027 	           0.007 	           0.008 	           0.030 	           1.294 
           0.025 	           0.007 	           0.008 	           0.012 	           0.060 
           6.034 	           0.025 	           0.008 	           2.882 	           0.059 
           0.024 	           0.011 	           0.007 	           2.528 	           0.060 
           9.696 	           0.010 	           0.007 	           0.211 	           0.062 
           0.026 	           0.008 	           0.007 	           0.010 	           0.056 
           5.247 	           1.073 	           0.008 	           0.011 	           0.053 
           0.034 	           0.117 	           0.009 	           0.322 	           0.050 
           8.690 	           0.007 	           0.007 	           0.013 	           0.047 
           3.417 	           0.009 	           0.008 	           0.019 	           0.050 
           6.436 	           0.014 	           0.085 	           0.011 	           0.049 
           5.585 	           0.007 	           0.007 	           0.010 	           0.071 
           7.320 	           0.008 	           0.009 	           0.026 	           0.049 
           0.060 	           0.009 	           0.007 	           0.008 	           0.049 
           0.023 	           3.497 	           0.007 	           0.008 	           0.071 
           0.021 	           0.008 	           0.023 	           0.008 	           0.047 
           7.964 	           0.007 	           1.324 	           0.010 	           0.073 
           0.166 	           0.537 	           0.010 	           0.008 	           0.047 
           9.380 	           0.009 	           0.266 	           0.010 	           0.049 
           0.073 	           0.007 	           0.009 	           0.007 	           0.049 
           3.632 	           0.009 	           1.285 	           0.010 	           0.048 
           0.020 	           0.591 	           0.010 	           0.009 	           0.048 
           9.277 	           0.010 	           0.411 	           0.009 	           0.050 
           2.873 	           0.009 	           0.009 	           0.008 	           0.050 
           0.022 	           0.010 	           0.010 	           0.010 	           0.065 
           0.026 	           0.010 	           0.009 	           0.011 	           0.049 
           9.924 	           0.009 	           0.010 	           0.025 	           0.055 
           0.021 	           0.062 	           0.010 	           0.008 	           0.083 
           0.024 	           0.010 	           0.012 	           0.010 	           0.048 
           2.537 	           0.009 	           0.008 	           0.011 	           0.050 
