   2225.166	   6871.031	   6021.496	  10294.500	   8676.190
   3127.354	  12023.616	   9751.583	  12862.389	  16823.783
   3349.615	  12879.332	  11288.996	  12669.507	  16390.344
   3461.696	  13308.490	  11666.079	  12876.945	  17915.908
   3549.744	  13737.750	  12042.595	  12876.451	  18984.675
   3910.247	  14172.549	  12042.811	  12867.238	  20083.360
   3428.224	  15031.046	  13920.617	  13310.249	  20064.554
   4134.121	  15458.105	  11345.911	  13741.499	  17364.647
   3328.541	  13738.499	  13915.424	  14164.675	  20025.653
   4133.883	  15883.792	  12043.171	  15021.966	  20062.555
   3766.820	  15885.797	  13922.157	  15451.346	  20086.164
   4085.957	  15454.784	  10535.853	  15882.289	  17343.863
   4137.603	  15459.054	  13545.945	  15878.283	  17370.338
   3892.511	  15458.342	  13545.763	  15453.598	  19559.131
   4134.706	  15456.681	  13546.674	  15449.331	  19462.553
   4134.978	  15887.050	  13548.132	  15870.025	  20081.758
   4135.920	  15886.799	  13540.937	  15880.661	  20082.559
   4137.101	  15872.777	  13544.943	  15883.416	  20081.157
   3868.430	  15887.050	  13547.494	  15883.416	  19514.598
   4120.664	  15883.416	  13543.577	  15453.361	  19511.384
   3467.853	  15887.802	  12044.539	  15440.567	  20079.155
   4124.554	  15885.671	  13547.130	  15881.413	  19545.275
   3254.993	  15884.419	  13536.659	  15887.175	  19548.121
   3965.835	  15886.924	  13547.312	  15885.045	  19536.175
   3969.344	  15887.676	  13539.207	  13738.031	  19540.156
   4024.264	  15887.551	  12024.262	  15887.927	  19537.123
   3950.728	  15879.535	  14299.427	  15886.173	  19541.672
   4095.236	  15888.804	  13923.504	  15881.663	  19490.049
   3769.732	  13739.155	  13912.252	  15437.845	  19545.844
   4023.130	  15458.461	  13926.103	  15454.665	  19533.523
   3810.519	  15876.530	  13925.044	  12020.890	  19538.450
   4025.511	  15876.781	  13549.864	  15882.039	  19539.397
   3008.203	  15458.817	  13545.125	  15455.495	  19519.325
   4132.628	  15459.766	  13538.570	  13735.314	  19535.228
   3352.006	  15881.663	  13551.140	  13735.970	  19544.706
   4020.119	  15459.410	  13544.032	  13724.551	  19542.051
   3819.377	  15459.054	  13924.274	  15453.598	  19537.123
   4134.910	  15458.935	  13545.308	  15452.294	  19521.596
   3767.659	  15461.309	  12040.867	  15458.224	  19535.039
   3571.966	  15457.393	  13547.312	  15456.919	  19524.434
   3571.808	  15448.027	  13537.569	  15457.037	  20077.354
   4134.138	  15890.810	  13924.948	  15455.258	  20067.552
   4133.349	  15886.799	  13922.734	  15451.701	  19547.172
   4135.326	  15457.630	  13913.309	  15453.717	  19536.175
   4136.031	  15460.597	  13545.763	  15428.857	  19538.829
   4134.112	  15461.427	  13547.494	  15451.464	  19517.812
   4135.097	  15458.224	  13546.765	  15448.975	  19541.293
   4136.965	  15462.140	  13544.579	  13735.501	  19540.156
   4134.061	  15460.241	  13539.844	  13737.187	  19539.587
   3767.553	  15456.919	  13547.585	  15881.538	  19594.332
   4133.128	  15457.275	  13546.492	  15871.526	  19533.523
   4131.331	  15456.563	  13521.846	  15880.286	  19546.413
   4041.852	  15886.924	  13535.932	  13737.937	  19539.397
   3575.307	  15887.175	  13922.253	  15888.178	  20060.557
   4022.375	  15455.140	  13547.676	  15453.598	  20078.955
   4022.785	  15460.003	  13540.937	  13737.281	  19521.974
   4133.094	  13738.687	  11344.058	  15883.291	  14330.866
   4134.044	  15456.563	  13544.488	  13741.311	  19538.639
   4123.583	  15455.733	  13545.581	  15456.444	  18458.720
   3423.219	  15452.650	  13543.941	  15453.835	  16783.130
   4131.492	  15886.674	  13545.945	  15450.634	  17364.947
   3734.283	  15891.311	  13537.660	  15456.088	  18453.139
   3740.198	  15890.434	  10536.129	  13735.408	  18449.928
   3654.680	  15889.055	  12040.148	  15449.686	  18942.717
   4136.379	  15889.932	  13548.406	  13065.727	  18448.069
   4135.012	  15888.052	  13456.172	  13741.499	  17377.531
   4135.717	  15886.548	  13546.856	  15456.444	  17899.509
   4134.036	  15891.311	  12040.435	  15455.140	  16800.208
   4007.489	  15869.775	  13547.950	  13737.843	  16285.517
   3666.135	  13741.874	  13924.370	  15450.871	  16237.204
   4134.240	  15887.300	  12043.387	  15453.835	  15737.347
   4130.407	  15885.546	  13548.406	  13724.177	  14869.808
   4020.368	  15883.166	  13546.765	  15445.421	  15741.037
   3762.802	  13731.475	  13920.521	  12623.848	  16283.147
   4135.946	  12021.607	  13923.215	  14228.917	  16285.122
   3332.572	  15461.071	  13545.581	  14463.307	  16810.163
   4131.924	  15455.614	  13546.219	  13736.906	  17905.078
   3752.007	  13944.808	  13535.841	  12881.062	  18453.816
   4020.103	   8835.121	  13538.752	   7455.683	  19537.692
   3297.917	  15463.327	  13546.765	  12879.744	  20075.953
   3859.779	  15456.800	  13546.401	  12440.075	  19536.175
   3324.794	  15449.212	  13473.004	  12880.650	  19538.450
   3604.942	  15455.970	  13548.679	  12881.062	  19489.295
   3173.920	  15463.327	  13546.948	  13297.683	  19538.260
   4020.296	  15457.512	  13926.103	  14165.173	  19542.241
   4022.415	  10330.828	  13922.060	  14599.489	  20025.454
   4020.007	  15459.529	  13521.574	  15456.919	  19546.034
   3520.717	  15457.630	  10948.486	  15868.525	  19488.918
   4127.310	  15098.086	  12760.125	  15452.650	  19545.465
   3463.923	  15456.800	   8261.052	  15453.361	  19545.655
   3127.607	  15457.630	  11659.866	  15454.072	  19544.327
   3904.788	  15455.377	  10772.523	  15453.598	  19532.197
   4132.263	  15057.453	  11287.541	  15452.887	  19532.008
   3423.277	  15450.397	   6863.328	  15453.954	  19533.902
   3659.920	  15447.198	  10914.136	  15452.887	  19534.281
   3767.750	  15457.275	  10536.349	  15446.843	  19494.388
   4135.869	  15453.954	  10280.156	  15456.800	  19534.470
   3250.522	  15457.986	  10634.145	  15444.711	  17358.811
   4134.511	  15419.762	  10988.146	  15452.057	  19976.001
   4022.608	  15459.766	  11666.822	  15452.294	  20081.157
   3992.618	  15456.681	  12795.061	  15455.614	  20046.780
