          30.768	           7.918	           4.932	           6.634	           4.740
          23.437	           5.269	           5.419	           4.408	           4.426
          21.975	           5.575	           5.376	           4.272	           4.300
          21.275	           5.092	           5.251	           4.008	           4.145
          20.580	           4.929	           5.055	           3.892	           4.040
          18.239	           4.630	           4.835	           3.779	           3.788
          17.831	           4.883	           4.589	           3.576	           3.585
          17.826	           4.248	           4.231	           3.576	           4.742
          17.751	           4.129	           4.230	           3.576	           3.685
          19.019	           4.130	           3.581	           3.584	           3.603
          17.807	           4.130	           4.051	           3.575	           3.591
          20.532	           4.138	           3.994	           3.576	           3.589
          17.731	           4.130	           4.162	           3.574	           3.585
          20.578	           4.130	           3.962	           3.677	           3.602
          17.809	           4.137	           3.682	           3.675	           3.585
          17.785	           4.129	           4.190	           3.576	           3.586
          17.733	           4.244	           4.436	           4.134	           3.686
          17.786	           4.245	           4.094	           3.748	           3.685
          17.813	           4.130	           4.084	           3.679	           3.684
          17.811	           4.775	           3.578	           3.576	           4.145
          17.750	           4.246	           3.643	           3.576	           4.146
          17.735	           4.245	           4.236	           3.803	           4.150
          19.574	           4.129	           4.232	           3.725	           3.589
          17.784	           4.131	           3.700	           4.138	           3.591
          20.343	           4.130	           4.142	           3.968	           3.685
          17.762	           4.130	           3.650	           3.676	           3.680
          17.766	           4.244	           3.927	           3.672	           3.686
          17.796	           4.244	           4.131	           3.671	           3.687
          17.815	           5.457	           4.161	           3.674	           3.685
          17.790	           5.465	           4.213	           3.619	           3.586
          24.877	           4.773	           3.902	           3.597	           3.585
          20.601	           4.776	           3.806	           3.578	           3.687
          20.576	           4.130	           4.032	           3.579	           3.694
          17.730	           4.776	           3.969	           3.681	           3.695
          17.795	           4.128	           4.034	           3.700	           3.685
          17.834	           4.244	           3.789	           3.580	           3.692
          17.802	           4.247	           4.116	           3.574	           3.687
          17.761	           4.130	           4.071	           3.675	           4.253
          17.733	           4.396	           4.050	           3.582	           3.687
          17.783	           4.244	           4.050	           3.579	           3.685
          17.796	           4.461	           4.116	           3.574	           3.686
          17.776	           5.458	           4.170	           3.577	           3.686
          17.794	           4.247	           4.011	           3.579	           3.684
          17.775	           4.246	           3.876	           3.585	           3.684
          17.783	           4.243	           4.380	           3.676	           3.914
          17.811	           4.246	           4.283	           3.679	           3.685
          17.732	           4.537	           3.961	           3.676	           3.702
          17.712	           4.245	           4.151	           3.674	           3.693
          17.718	           4.248	           3.928	           3.674	           4.145
          17.777	           4.244	           4.164	           3.676	           3.686
          17.791	           4.248	           4.210	           3.676	           3.686
          17.722	           4.780	           3.674	           4.133	           3.686
          17.790	           4.129	           4.129	           3.676	           3.694
          17.808	           4.246	           3.775	           4.138	           3.604
          18.198	           4.245	           3.582	           3.575	           3.689
          18.294	           4.245	           4.758	           3.675	           4.625
          17.786	           4.251	           4.120	           3.676	           3.615
          17.787	           5.458	           4.089	           4.071	           3.685
          17.795	           4.775	           4.115	           3.578	           3.686
          17.808	           4.776	           3.599	           4.135	           3.686
          17.779	           4.773	           4.174	           3.579	           3.687
          18.244	           4.245	           4.099	           3.574	           3.687
          21.355	           5.547	           3.964	           3.680	           3.586
          20.107	           4.246	           3.963	           3.677	           3.587
          20.613	           8.083	           4.438	           3.678	           3.590
          17.784	           4.246	           3.894	           3.674	           3.685
          18.313	           4.771	           4.213	           3.684	           4.146
          18.282	           4.246	           3.859	           3.675	           3.707
          17.814	           4.241	           4.155	           3.675	           4.146
          17.796	           4.248	           4.229	           4.133	           3.589
          17.769	           4.529	           4.197	           3.576	           3.603
          18.534	           4.781	           4.197	           3.573	           3.586
          18.290	           4.248	           4.164	           3.584	           3.685
          17.828	           4.252	           4.232	           3.575	           4.145
          17.819	           5.457	           4.052	           3.577	           3.685
          17.807	           4.775	           3.586	           3.575	           3.692
          17.793	           4.775	           4.162	           4.135	           3.705
          17.769	           4.776	           4.739	           3.575	           3.685
          18.443	           4.776	           4.646	           3.584	           3.586
          18.432	           4.251	           3.773	           3.576	           3.585
          17.817	           4.245	           4.187	           3.574	           4.145
          20.586	           4.775	           4.219	           3.581	           3.685
          17.782	           5.392	           3.877	           3.583	           3.586
          17.750	           4.133	           4.229	           4.725	           3.586
          17.776	           4.248	           3.920	           3.685	           3.591
          17.801	           4.882	           3.657	           3.676	           4.146
          17.812	           4.244	           4.146	           3.677	           3.689
          19.320	           4.244	           4.199	           3.676	           3.685
          20.502	           4.129	           5.885	           4.134	           4.143
          17.761	           4.130	           4.231	           3.672	           3.684
          17.812	           4.130	           4.230	           3.682	           3.703
          17.825	           4.780	           3.677	           3.577	           3.702
          21.578	           4.252	           3.743	           3.575	           3.685
          17.787	           4.243	           4.230	           3.674	           3.684
          17.828	           4.149	           4.029	           3.676	           3.703
          20.527	           4.132	           4.230	           3.674	           3.702
          18.007	           4.243	           3.810	           3.676	           3.686
          17.783	           4.251	           4.218	           3.674	           3.688
          17.815	           4.248	           4.607	           3.574	           3.684
          17.724	           4.773	           4.119	           3.576	           4.086
          17.754	           4.244	           4.140	           3.576	           3.594
