          16.063	           4.115	           3.954	           2.220	           3.850
          16.583	           4.338	           2.432	           2.219	           3.848
          15.563	           4.117	           2.495	           2.280	           3.850
          15.341	           4.115	           3.160	           2.281	           4.455
          15.759	           4.230	           2.560	           2.287	           3.857
          15.815	           4.760	           2.875	           2.292	           3.861
          17.731	           4.228	           2.560	           2.280	           3.964
          15.339	           4.229	           2.563	           2.280	           3.957
          15.388	           4.122	           2.565	           2.284	           3.957
          15.374	           4.115	           2.497	           2.231	           3.963
          16.994	           4.113	           2.494	           2.215	           3.956
          15.779	           4.758	           2.562	           2.221	           3.956
          16.039	           4.249	           2.586	           2.216	           3.957
          16.238	           4.236	           2.562	           2.280	           3.956
          15.755	           4.230	           2.566	           2.280	           4.304
          15.773	           4.228	           2.563	           2.281	           3.850
          15.428	           4.228	           2.885	           2.280	           3.853
          15.431	           4.229	           2.527	           2.281	           3.850
          15.766	           4.232	           2.563	           2.285	           3.849
          15.784	           4.230	           2.564	           2.280	           3.857
          15.827	           4.230	           2.567	           2.281	           3.856
          15.823	           4.228	           2.565	           2.280	           3.956
          15.997	           4.231	           2.883	           2.279	           3.956
          15.347	           4.229	           2.883	           2.277	           3.850
          15.331	           4.232	           2.493	           2.276	           3.850
          15.984	           4.235	           2.563	           2.277	           3.859
          15.829	           4.232	           2.562	           2.281	           3.850
          16.014	           4.230	           2.565	           2.566	           3.852
          15.761	           4.229	           2.562	           2.564	           3.955
          16.039	           4.229	           2.562	           2.279	           5.424
          15.920	           4.761	           2.564	           2.566	           3.849
          16.100	           4.230	           2.887	           2.278	           3.849
          15.394	           4.760	           2.562	           2.279	           3.961
          15.336	           4.114	           2.493	           2.281	           3.957
          15.537	           4.115	           2.495	           3.158	           3.960
          15.338	           4.122	           2.496	           2.277	           3.960
          15.346	           4.121	           2.493	           2.217	           3.848
          15.395	           4.757	           2.494	           2.218	           5.085
          15.336	           4.119	           2.541	           2.218	           3.853
          15.352	           4.115	           2.493	           2.221	           3.850
          17.739	           4.121	           2.494	           2.219	           3.957
          15.404	           4.135	           2.493	           2.217	           4.458
          15.336	           4.113	           2.564	           2.219	           5.355
          17.738	           4.230	           2.569	           2.218	           3.849
          15.768	           4.229	           2.494	           2.218	           3.849
          15.333	           4.229	           2.494	           2.219	           3.852
          15.342	           4.233	           2.565	           2.216	           5.509
          15.334	           4.226	           2.561	           2.277	           3.849
          15.763	           4.114	           2.573	           2.280	           3.955
          15.779	           4.115	           2.563	           2.218	           4.294
          15.337	           4.229	           2.561	           2.218	           4.090
          17.740	           4.944	           2.561	           2.565	           4.323
          15.768	           4.229	           2.561	           2.280	           4.326
          15.764	           4.228	           2.561	           2.670	           4.199
          15.347	           4.235	           2.490	           2.219	           4.436
          15.338	           4.505	           2.496	           2.219	           3.966
          15.343	           4.229	           2.494	           2.280	           3.957
          15.346	           4.757	           2.496	           2.567	           3.957
          15.334	           4.228	           2.560	           2.281	           3.957
          15.395	           4.231	           2.881	           2.280	           3.967
          15.335	           4.117	           2.495	           2.280	           3.960
          15.339	           4.113	           2.495	           2.280	           3.960
          17.726	           4.761	           2.493	           2.280	           3.963
          15.391	           4.229	           2.495	           2.284	           3.957
          17.744	           4.228	           2.610	           2.280	           4.374
          15.337	           4.230	           3.019	           2.280	           3.850
          15.345	           4.229	           2.569	           2.281	           3.850
          19.146	           4.232	           2.495	           2.281	           3.957
          16.991	           4.229	           2.491	           2.280	           3.964
          17.634	           4.233	           2.495	           2.279	           3.964
          15.765	           4.230	           2.502	           2.282	           3.960
          15.945	           4.229	           2.492	           2.283	           3.851
          15.752	           4.758	           2.884	           2.282	           3.849
          15.341	           4.115	           2.564	           2.279	           4.459
          15.764	           4.757	           2.495	           2.281	           3.957
          15.766	           4.113	           2.491	           2.219	           3.956
          15.405	           4.757	           2.495	           2.221	           3.851
          15.400	           4.230	           2.491	           2.219	           3.850
          15.349	           4.230	           2.493	           2.219	           3.905
          15.403	           4.122	           2.883	           2.218	           3.858
          15.335	           4.119	           2.884	           2.221	           3.960
          15.392	           4.115	           2.561	           2.219	           3.956
          15.346	           4.115	           2.563	           2.282	           3.956
          15.335	           4.113	           2.494	           2.280	           3.850
          15.821	           4.755	           2.490	           2.219	           3.849
          15.775	           4.118	           2.495	           2.219	           3.849
          16.451	           4.229	           2.561	           2.280	           3.850
          15.988	           4.231	           2.571	           2.280	           3.956
          15.768	           4.114	           2.559	           2.287	           3.955
          15.764	           4.228	           2.574	           2.568	           3.850
          15.760	           4.756	           2.785	           2.283	           3.856
          15.343	           4.227	           2.880	           2.219	           4.451
          17.739	           4.115	           2.564	           2.218	           3.849
          15.335	           4.116	           2.883	           2.280	           3.851
          15.341	           4.236	           2.564	           2.281	           4.461
          15.823	           4.239	           2.564	           2.282	           3.850
          15.830	           4.230	           2.563	           2.279	           3.965
          15.823	           4.230	           2.434	           2.281	           3.958
          15.765	           4.229	           3.297	           2.219	           3.850
          15.761	           4.230	           2.495	           2.222	           4.460
          15.762	           4.116	           2.492	           2.565	           4.459
