     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          19.459;           3.941;           4.297;           3.960;           0.061 ( 1.533 %);  15412.211
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          35.645;           3.109;           3.162;           3.118;           0.009 ( 0.288 %);  19573.006
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          37.309;           3.947;           4.168;           3.963;           0.037 ( 0.939 %);  15401.368
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          15.760;           3.109;           3.150;           3.118;           0.008 ( 0.254 %);  19575.098
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         112.456;           3.941;           4.189;           3.957;           0.042 ( 1.064 %);  15425.194
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         104.311;           3.106;           3.160;           3.116;           0.009 ( 0.304 %);  19589.568
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          39.167;           3.835;          18.400;           4.374;           2.519 (57.575 %);  13952.729
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          18.597;           3.023;           3.071;           3.032;           0.008 ( 0.270 %);  20129.122
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          27.340;           3.834;           4.078;           3.850;           0.041 ( 1.076 %);  15854.910
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          24.772;           3.026;           3.052;           3.033;           0.005 ( 0.176 %);  20120.676
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          26.583;           3.832;           4.088;           3.850;           0.043 ( 1.117 %);  15852.539
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          11.723;           3.023;           3.102;           3.033;           0.013 ( 0.438 %);  20126.909
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          16.898;           3.941;           4.162;           3.957;           0.038 ( 0.949 %);  15425.667
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          24.712;           3.107;           3.144;           3.115;           0.007 ( 0.234 %);  19591.664
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         102.926;           3.948;           4.179;           3.964;           0.039 ( 0.984 %);  15399.249
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          41.586;           3.105;           3.157;           3.114;           0.009 ( 0.286 %);  19598.336
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          15.704;           3.948;           4.184;           3.964;           0.040 ( 1.004 %);  15395.482
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          81.348;           3.106;           3.173;           3.115;           0.012 ( 0.374 %);  19592.998
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          15.281;           3.940;           4.299;           3.960;           0.061 ( 1.543 %);  15413.390
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          68.803;           3.105;           3.173;           3.116;           0.012 ( 0.376 %);  19587.662
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          97.989;           3.834;           4.088;           3.851;           0.043 ( 1.118 %);  15850.667
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          37.984;           3.023;           3.064;           3.030;           0.007 ( 0.240 %);  20142.206
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          22.192;           3.834;           4.058;           3.849;           0.038 ( 0.986 %);  15856.283
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          31.770;           3.023;           3.057;           3.031;           0.006 ( 0.202 %);  20139.588
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          31.513;           4.441;           4.689;           4.459;           0.042 ( 0.935 %);  13687.059
