     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          45.650;           2.021;           2.062;           2.028;           0.007 ( 0.340 %);  30099.829
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          35.036;           2.484;           2.665;           2.495;           0.031 ( 1.235 %);  24465.663
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          26.120;           1.961;           2.013;           1.972;           0.009 ( 0.442 %);  30957.551
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          19.810;           2.479;           2.581;           2.491;           0.017 ( 0.675 %);  24501.376
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          16.166;           1.961;           2.008;           1.970;           0.008 ( 0.410 %);  30980.883
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          22.832;           2.482;           2.639;           2.495;           0.026 ( 1.055 %);  24466.257
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          70.880;           1.958;           2.003;           1.967;           0.008 ( 0.395 %);  31024.308
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          75.646;           2.480;           2.576;           2.491;           0.016 ( 0.646 %);  24506.444
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          17.817;           1.958;           2.015;           1.968;           0.010 ( 0.484 %);  31012.844
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          87.138;           2.479;           2.643;           2.493;           0.027 ( 1.094 %);  24481.721
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          38.036;           1.960;           1.999;           1.970;           0.007 ( 0.362 %);  30988.033
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          63.786;           2.866;           3.047;           2.883;           0.030 ( 1.042 %);  21174.271
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          68.300;           2.264;           2.323;           2.277;           0.010 ( 0.425 %);  26805.432
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          32.011;           2.865;           3.059;           2.884;           0.032 ( 1.108 %);  21162.480
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          23.249;           2.265;           2.314;           2.275;           0.008 ( 0.361 %);  26834.359
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          38.134;           2.550;           2.626;           2.561;           0.013 ( 0.501 %);  23834.240
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          13.447;           2.014;           2.060;           2.024;           0.009 ( 0.425 %);  30153.001
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          69.785;           2.546;           2.720;           2.563;           0.029 ( 1.120 %);  23816.767
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          30.513;           2.011;           2.068;           2.023;           0.009 ( 0.466 %);  30169.260
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          31.811;           2.479;           2.671;           2.494;           0.032 ( 1.293 %);  24469.527
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          37.106;           1.958;           2.010;           1.968;           0.010 ( 0.489 %);  31008.547
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          76.643;           2.479;           2.580;           2.490;           0.017 ( 0.669 %);  24508.234
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          37.911;           1.959;           2.004;           1.969;           0.007 ( 0.371 %);  30999.479
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          72.490;           2.479;           2.667;           2.495;           0.031 ( 1.255 %);  24467.149
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         187.285;           1.958;           2.012;           1.970;           0.009 ( 0.465 %);  30988.510
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          34.600;           2.549;           2.635;           2.561;           0.014 ( 0.562 %);  23835.933
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          30.080;           2.014;           2.050;           2.024;           0.006 ( 0.303 %);  30155.258
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          30.595;           2.556;           2.724;           2.571;           0.028 ( 1.089 %);  23741.530
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         139.219;           2.017;           2.062;           2.025;           0.008 ( 0.394 %);  30145.780
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          18.950;           2.549;           2.633;           2.559;           0.014 ( 0.548 %);  23849.198
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          20.250;           2.015;           2.072;           2.024;           0.009 ( 0.465 %);  30156.613
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          39.131;           2.549;           2.919;           2.574;           0.063 ( 2.440 %);  23716.649
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          20.749;           2.015;          20.906;           3.412;           3.913 (114.684 %);  17889.175
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          15.580;           2.551;           9.857;           2.785;           1.270 (45.603 %);  21917.106
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          27.957;           2.013;           2.079;           2.022;           0.011 ( 0.537 %);  30180.562
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          21.359;           2.866;           2.952;           2.880;           0.014 ( 0.482 %);  21190.310
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          17.875;           2.265;           2.324;           2.276;           0.010 ( 0.448 %);  26816.138
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          17.579;           2.548;           2.783;           2.564;           0.040 ( 1.546 %);  23805.507
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         185.796;           2.014;           2.059;           2.025;           0.008 ( 0.404 %);  30137.661
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          38.813;           2.868;           3.059;           2.883;           0.032 ( 1.106 %);  21167.595
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          15.662;           2.266;           2.324;           2.277;           0.010 ( 0.423 %);  26806.145
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          23.023;           2.549;           2.756;           2.564;           0.035 ( 1.356 %);  23801.569
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          15.567;           2.016;           2.056;           2.025;           0.007 ( 0.348 %);  30145.780
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          34.245;           2.551;           2.718;           2.564;           0.028 ( 1.099 %);  23801.006
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          20.618;           2.011;           2.055;           2.023;           0.007 ( 0.369 %);  30176.944
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          16.178;           2.547;           2.725;           2.563;           0.030 ( 1.157 %);  23814.514
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          26.563;           2.017;          14.258;           3.297;           2.181 (66.143 %);  18511.821
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          20.953;           2.422;           2.584;           2.434;           0.027 ( 1.119 %);  25071.701
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          42.117;           1.906;           2.075;           1.920;           0.028 ( 1.474 %);  31795.668
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          19.638;           3.277;           3.523;           3.297;           0.042 ( 1.270 %);  18510.800
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          98.203;           2.586;           2.647;           2.605;           0.012 ( 0.478 %);  23430.548
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          45.318;           2.480;           2.663;           2.495;           0.031 ( 1.225 %);  24459.721
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          23.264;           1.959;           2.009;           1.968;           0.008 ( 0.416 %);  31012.844
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          71.656;           2.480;           2.600;           2.492;           0.020 ( 0.800 %);  24490.056
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          36.400;           1.959;           2.005;           1.969;           0.008 ( 0.382 %);  30991.847
