     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         113.181;           7.454;           7.659;           7.496;           0.043 ( 0.569 %);   8142.594
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          74.062;          15.773;          16.427;          15.829;           0.109 ( 0.688 %);   3855.966
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         282.521;           7.459;           7.811;           7.494;           0.058 ( 0.780 %);   8144.569
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          25.953;          15.710;          24.340;          16.014;           1.495 ( 9.335 %);   3811.370
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          23.190;           7.459;           7.630;           7.486;           0.028 ( 0.380 %);   8153.273
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          36.933;          15.693;          16.092;          15.761;           0.066 ( 0.421 %);   3872.521
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          46.217;           7.467;          26.875;           8.412;           3.819 (45.401 %);   7255.594
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         181.591;          15.712;          24.934;          16.039;           1.598 ( 9.963 %);   3805.407
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          22.250;           7.462;           7.638;           7.488;           0.031 ( 0.413 %);   8151.161
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         246.126;          15.694;          20.993;          15.920;           0.914 ( 5.738 %);   3833.910
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          37.430;           7.713;          28.083;           9.000;           3.428 (38.091 %);   6781.912
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          17.446;          15.281;          29.793;          16.100;           2.466 (15.316 %);   3790.896
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         283.085;           7.263;           7.450;           7.287;           0.032 ( 0.441 %);   8375.339
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          38.795;          15.343;          15.712;          15.394;           0.063 ( 0.411 %);   3964.945
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          24.884;           7.256;           7.506;           7.289;           0.043 ( 0.586 %);   8374.051
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          64.068;          15.287;          15.656;          15.336;           0.061 ( 0.399 %);   3979.744
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          15.289;           7.271;           7.424;           7.294;           0.027 ( 0.364 %);   8368.206
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          68.702;          15.272;          21.707;          15.537;           1.109 ( 7.141 %);   3928.490
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          37.553;           7.261;           7.477;           7.291;           0.037 ( 0.504 %);   8370.918
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          32.604;          15.279;          15.684;          15.338;           0.066 ( 0.433 %);   3979.366
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          15.166;           7.252;           7.435;           7.286;           0.031 ( 0.422 %);   8376.558
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          17.461;          15.282;          15.680;          15.346;           0.064 ( 0.415 %);   3977.394
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          24.945;           7.255;           7.414;           7.291;           0.028 ( 0.389 %);   8371.753
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          20.026;          15.323;          15.564;          15.395;           0.041 ( 0.264 %);   3964.531
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          15.956;           7.251;           7.434;           7.280;           0.032 ( 0.437 %);   8384.194
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          39.008;          15.287;          15.612;          15.336;           0.057 ( 0.369 %);   3979.901
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         186.415;           7.258;           7.479;           7.290;           0.036 ( 0.498 %);   8371.893
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          20.809;          15.302;          15.843;          15.352;           0.091 ( 0.590 %);   3975.690
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          42.108;           7.264;           7.406;           7.286;           0.025 ( 0.344 %);   8377.603
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          15.678;          17.662;          18.107;          17.739;           0.072 ( 0.405 %);   3440.674
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          43.201;           8.398;           8.636;           8.434;           0.041 ( 0.491 %);   7236.616
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          52.367;          15.348;          15.796;          15.404;           0.073 ( 0.477 %);   3962.378
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          19.544;           7.265;           7.389;           7.292;           0.026 ( 0.361 %);   8369.979
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          32.420;          15.265;          15.711;          15.336;           0.071 ( 0.464 %);   3979.972
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          32.271;           7.261;           7.607;           7.294;           0.057 ( 0.787 %);   8367.997
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          26.449;          17.663;          18.050;          17.738;           0.065 ( 0.365 %);   3440.850
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         220.325;           8.388;           8.621;           8.423;           0.039 ( 0.458 %);   7245.962
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         542.198;          15.709;          16.098;          15.768;           0.064 ( 0.408 %);   3870.765
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          30.979;           7.262;          21.863;           7.742;           2.536 (32.755 %);   7883.580
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          38.167;          15.289;          15.639;          15.333;           0.059 ( 0.388 %);   3980.656
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          33.562;           7.272;           7.390;           7.306;           0.023 ( 0.311 %);   8354.530
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          30.704;          15.285;          15.574;          15.342;           0.047 ( 0.306 %);   3978.407
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          32.431;           7.256;           7.394;           7.290;           0.026 ( 0.358 %);   8372.937
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          34.659;          15.293;          15.588;          15.334;           0.050 ( 0.325 %);   3980.451
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          48.147;           7.258;           7.536;           7.297;           0.047 ( 0.650 %);   8364.209
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          21.513;          15.702;          15.973;          15.763;           0.046 ( 0.290 %);   3872.067
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          24.513;           7.467;           7.708;           7.499;           0.040 ( 0.535 %);   8139.534
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          19.841;          15.705;          16.197;          15.779;           0.080 ( 0.506 %);   3868.163
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          24.725;           7.459;           7.616;           7.489;           0.026 ( 0.346 %);   8149.809
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          33.426;          15.285;          15.662;          15.337;           0.065 ( 0.423 %);   3979.547
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          18.779;           7.259;           7.410;           7.286;           0.027 ( 0.370 %);   8377.011
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          18.216;          17.668;          18.158;          17.740;           0.081 ( 0.455 %);   3440.574
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          17.572;           8.396;           8.667;           8.433;           0.044 ( 0.520 %);   7237.474
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          29.480;          15.726;          16.167;          15.768;           0.076 ( 0.481 %);   3870.705
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          20.876;           7.465;           7.720;           7.492;           0.043 ( 0.573 %);   8146.381
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          20.509;          15.705;          16.074;          15.764;           0.062 ( 0.391 %);   3871.911
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          54.248;           7.471;           7.649;           7.508;           0.031 ( 0.416 %);   8129.054
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          97.277;          15.306;          15.630;          15.347;           0.055 ( 0.357 %);   3977.087
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          25.346;           7.260;           7.425;           7.285;           0.028 ( 0.390 %);   8378.196
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          15.085;          15.279;          15.621;          15.338;           0.061 ( 0.398 %);   3979.303
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          49.073;           7.256;           7.382;           7.289;           0.022 ( 0.303 %);   8373.668
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          47.816;          15.263;          15.598;          15.343;           0.055 ( 0.361 %);   3978.030
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          81.059;           7.258;           7.439;           7.289;           0.030 ( 0.414 %);   8373.842
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         103.803;          15.284;          15.808;          15.346;           0.086 ( 0.559 %);   3977.354
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          20.135;           7.262;           7.475;           7.290;           0.036 ( 0.490 %);   8371.997
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          28.784;          15.268;          15.709;          15.334;           0.072 ( 0.469 %);   3980.396
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          17.040;           7.260;           7.384;           7.285;           0.023 ( 0.312 %);   8377.952
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          18.592;          15.350;          15.740;          15.395;           0.065 ( 0.424 %);   3964.664
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          18.961;           7.249;           7.506;           7.290;           0.041 ( 0.560 %);   8372.519
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          36.308;          15.273;          15.580;          15.335;           0.051 ( 0.332 %);   3980.129
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          84.026;           7.269;           7.465;           7.301;           0.033 ( 0.449 %);   8360.009
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          23.017;          15.275;          15.690;          15.339;           0.069 ( 0.451 %);   3979.154
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          18.258;           7.268;           7.431;           7.298;           0.028 ( 0.390 %);   8363.341
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          21.637;          17.665;          18.048;          17.726;           0.066 ( 0.370 %);   3443.215
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          62.683;           8.402;           8.553;           8.436;           0.028 ( 0.337 %);   7234.979
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          28.894;          15.338;          15.773;          15.391;           0.072 ( 0.466 %);   3965.585
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          31.277;           7.265;           7.462;           7.292;           0.032 ( 0.444 %);   8369.910
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          14.871;          17.674;          18.276;          17.744;           0.099 ( 0.561 %);   3439.681
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          25.928;           8.407;           8.544;           8.437;           0.024 ( 0.283 %);   7234.251
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          74.024;          15.282;          15.622;          15.337;           0.057 ( 0.375 %);   3979.689
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          20.140;           7.260;           7.617;           7.290;           0.060 ( 0.825 %);   8372.589
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          56.074;          15.288;          15.936;          15.345;           0.110 ( 0.714 %);   3977.504
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          29.896;           7.252;           7.446;           7.291;           0.031 ( 0.431 %);   8371.823
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         229.247;          15.697;          59.934;          19.146;           9.774 (51.050 %);   3187.890
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         134.246;           7.462;           7.627;           7.493;           0.029 ( 0.387 %);   8145.129
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          23.096;          15.703;          42.051;          16.991;           4.786 (28.166 %);   3592.109
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         102.809;           7.462;           7.602;           7.497;           0.024 ( 0.318 %);   8140.751
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          22.676;          15.712;          47.843;          17.634;           6.339 (35.946 %);   3461.131
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          30.901;           7.464;           7.619;           7.494;           0.028 ( 0.376 %);   8144.833
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          27.679;          15.704;          16.069;          15.765;           0.063 ( 0.398 %);   3871.494
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          31.517;           7.460;           7.763;           7.496;           0.052 ( 0.694 %);   8142.495
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          72.517;          15.706;          21.883;          15.945;           1.068 ( 6.698 %);   3827.892
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          67.686;           7.461;           7.667;           7.496;           0.034 ( 0.454 %);   8142.528
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          60.727;          15.704;          16.034;          15.752;           0.055 ( 0.349 %);   3874.711
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          28.578;           7.467;           7.622;           7.493;           0.027 ( 0.363 %);   8145.821
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          27.673;          15.282;          15.628;          15.341;           0.057 ( 0.373 %);   3978.643
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         129.948;           7.266;           7.384;           7.298;           0.024 ( 0.335 %);   8363.272
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
